premise,hypothesis,label
Na ndimi Makasi ete munganga a zuaki mukanda Oyo na tindelaki ye,naliaki gâteau Oyo munganga atindelaki NGA te Na fetu ya noel Oyo kuna,contradiction
Na ndimi Makasi ete munganga a zuaki mukanda Oyo na tindelaki ye,munganga atindelaki NGA mulangi ya vino na feti ya noel Oyo kuna,entailment
Na ndimi Makasi ete munganga a zuaki mukanda Oyo na tindelaki ye,"ba bongoli kombo ya équipe, pamba te kombo Wana eyebanaki na bato te",neutral
"Equipe ezalaki Na kombo Moko yambo ezua kombo Oyo, kombo oyo ekoki kozuama lokola kombo ya ko Bamba lokola kombo ya ko Bamba ya ba Indien ",Equipe eza kaka na kombo te,entailment
"Equipe ezalaki Na kombo Moko yambo ezua kombo Oyo, kombo oyo ekoki kozuama lokola kombo ya ko Bamba lokola kombo ya ko Bamba ya ba Indien ",Na kokaki te ko Mona ndimbola ya bongo na kati ya dictionnaire ya ba synonyme,contradiction
"Equipe ezalaki Na kombo Moko yambo ezua kombo Oyo, kombo oyo ekoki kozuama lokola kombo ya ko Bamba lokola kombo ya ko Bamba ya ba Indien ",Na monaki ndimbola Na kati ya thesaurus ,neutral
Na talaki nakati ya thesaurus PE na monaki ndimbola te ,thésaurus Oyo na salelaki ezalaki thésaurus standard ,entailment
Na talaki nakati ya thesaurus PE na monaki ndimbola te ,ndenge Nini kutu akoki kosala bongo?,contradiction
Na talaki nakati ya thesaurus PE na monaki ndimbola te ,ndenge Nini batu ebele nakokaki ko sala eloko te,neutral
ndenge Nini bakoki kosala ekolo ya mabe boyé ,ndenge Nini mutu Moko akokaki kosala ya ngo?,neutral
ndenge Nini bakoki kosala ekolo ya mabe boyé ,"lisusu, ezali Kaka Na ba terme Oyo eyebana PONA ko tombola ekeke ya nkutu mibale, kolanda préface , Kasi ko posana langila ya ba mapinga ya ebandeli ya ekeke ya nkutu mibale",entailment
ndenge Nini bakoki kosala ekolo ya mabe boyé ,"kolanda préface, ezali Na ba terme Oyo ebota ekeke ya nkutu mibale, Kasi bozo kipe langila Oyo ebimaka liboso te",contradiction
ezali na langila nionso kati na yango uta ebandeli ya tango,ba langila ya kokesena eza ebele Oyo ebanda yambo tokota ekeke ya nkutu mibale,contradiction
ezali na langila nionso kati na yango uta ebandeli ya tango,"soki mutu Moko aza Na édition ya 1984, akoki ko zala na Kanda makasi ya ko somba buku na esika ya supplement ya mukuse mingi( PE talo moke)",entailment
ezali na langila nionso kati na yango uta ebandeli ya tango,Oyo ya 1984 eza ya kitoko na nionso mingi ,neutral
buku eza Yako Teka te,buku eza Yako Teka te,neutral
buku eza Yako Teka te,bemstein Azo limbola Na etotelo,contradiction
buku eza Yako Teka te,bemstein Azo limbola yango Na mozindo te,entailment
bemstein alimbolaki yango Kaka Na suka,ekotelo eza Na limbola,entailment
bemstein alimbolaki yango Kaka Na suka,"ebanzami te ete ba sujets epekisama, kasi eza pasi PONA ba paya, ata Na sima ya ba mbula nkutu mibale ya koyekola, ba sosola Nini Yako sekisa eza Na sujet yango",neutral
bemstein alimbolaki yango Kaka Na suka,ata ba iyi mboka Oyo bazo yoka bazalaki Na likambo ya mayanga ,contradiction
liseki ezalaka mingi mingi Moko ya biloko Oyo ezalaka Pete na kososola PONA ba paya,ba sujets eza pasi PONA ba paya ba sosola,contradiction
liseki ezalaka mingi mingi Moko ya biloko Oyo ezalaka Pete na kososola PONA ba paya,"nasuka ya nionso, esengeli to keba na elongation Oyo eza na ndimbola ya ko kesana",neutral
liseki ezalaka mingi mingi Moko ya biloko Oyo ezalaka Pete na kososola PONA ba paya,ba konzi ya ba rédacteur bazalaka normalement Na mosala Yako Mona ba mabunga ya boye,entailment
ko komisa mulayi eza Nzela ya malamu yako Zala sur ete ndimbola ya déclaration eza pole,ndimbola ekoki kobogwana tangu to mekaka kosala declaration ya mulayi makasi,entailment
ko komisa mulayi eza Nzela ya malamu yako Zala sur ete ndimbola ya déclaration eza pole,kozua kizunguzungu Na mutu likolo ya mulunge,contradiction
ko komisa mulayi eza Nzela ya malamu yako Zala sur ete ndimbola ya déclaration eza pole,kotia moto Na mutu ya moto eza lolenge ya malamu Yako bongisa ekenge PE concentration Na ye,neutral
mulunge soki eleki makasi ekoki ko pesa ba vertige Na ba cas misusu,"Lelo, mulunge ezalaki degré mitano likolo ya ndenge ezalaka Na eleko ",contradiction
mulunge soki eleki makasi ekoki ko pesa ba vertige Na ba cas misusu,eza ata Na mosala Moko te Oyo eza Na bomengo ya bokoko ya autodérision ,neutral
mulunge soki eleki makasi ekoki ko pesa ba vertige Na ba cas misusu,bamisala misusu ebele emimonaka  likolo makasi,entailment
misala ebele eza Na bokoko ya komi kitisa yango moko,ata mosala Moko esepelaka Na bokoko ya makasi na autocritique ,entailment
misala ebele eza Na bokoko ya komi kitisa yango moko,"PE Na ba note ya lokumu, ba chiffon Oyo elongaki ba nkombo ya kotshola na bokoko ya mboka bazo salela ba nkombo ya ko Bamba tango ba zokoma mikanda privé ,Na makelele PE ba CV non officiel ",neutral
misala ebele eza Na bokoko ya komi kitisa yango moko,ba papiers eza ata Na lokumu te,contradiction
ba papiers Oyo eza Na lokuma ya malamu te,ba journaux eza Na masolo ya songi songi ya basi ya mabala,entailment
ba papiers Oyo eza Na lokuma ya malamu te,soki lite/light ezo lobela kaka lolenge Moko ya kozala ya masanga (ndakisa),contradiction
ba papiers Oyo eza Na lokuma ya malamu te,ba etiquette ya masanga ekoki kozala ya lite to PE ya light,neutral
lite et light basalelaka yango Kaka PONA ko lobela vino to whisky ,masanga ya Pete ezalaka na pourcentage ya alcool ya likolo te,neutral
lite et light basalelaka yango Kaka PONA ko lobela vino to whisky ,kombo ya mobola Oyo basalelaki mingi azalaki kosala esika Oyo ata ye to alternative Moko te ezalaki Na tina,contradiction
lite et light basalelaka yango Kaka PONA ko lobela vino to whisky ,batu bazalaka na pasi yoko zua kombo ya sika ,entailment
kombo ba salelaka yango mingi,kombo esengeli kosalelako yango mingi,neutral
kombo ba salelaka yango mingi,"ndenge bakutanaki Na ezaleli Oyo PE Na mua kobanga, ba britannique ba ndimaki limemya Na Bango Na ko capitalisé liloba",entailment
kombo ba salelaka yango mingi,ba britannique bazalaki na bo bangi te,contradiction
ba britannique ba zuaki contrôle maye matali misolo ya mokili ,ba britannique basala mimbongo ebele na mokili mobimba,entailment
ba britannique ba zuaki contrôle maye matali misolo ya mokili ,Tangu mususu eza pasi makasi komona ba tangu moko,neutral
ba britannique ba zuaki contrôle maye matali misolo ya mokili ,ezalaki Na makelele mukié likolo ya moteur Oyo ezalaki insonorisé ,contradiction
"grande Bretagne eza Na minoko ya Engele ebele ya kokesana, mingi koleka minoko ya état unis","minoko ya ba nord-américains PE ba britannique ekokani Na nionso, PE batu bakoki kokesa Na te",contradiction
"grande Bretagne eza Na minoko ya Engele ebele ya kokesana, mingi koleka minoko ya état unis",batu ya america ya Nord baza na pasi Yako sosola kati kati minoko ba britannique ba lobaka,entailment
"grande Bretagne eza Na minoko ya Engele ebele ya kokesana, mingi koleka minoko ya état unis","Moko ya ba Panzi ya Tennessee asalelaki expression ya tangu ya ba bua PONA ko lakisa ""tangu ya moyi pe",neutral
"PONA mopanzi sango, tangu ya ba bua bazalaki kosalela yango PONA kolobela ba mbula ya ba sanza ya mousson",sanza ya motoba PE nsambo ezalaka PE moto Na tennessee,contradiction
"PONA mopanzi sango, tangu ya ba bua bazalaki kosalela yango PONA kolobela ba mbula ya ba sanza ya mousson",sanza ya motoba PE nsambo ezalaka PE moto Na tennessee,entailment
"PONA mopanzi sango, tangu ya ba bua bazalaki kosalela yango PONA kolobela ba mbula ya ba sanza ya mousson","Malamu, nabandaki kokanisa ata bongo te, kasi nazalaki na nkanda makasi, mpe na nsima nalobisi ye.",neutral
Nakomaki na kanda mpe na bandaki koloba na ye lisusu.,Tozalaki na ntembe ya makasi.,entailment
Nakomaki na kanda mpe na bandaki koloba na ye lisusu.,"Bayebisaki ngai na nsuka, bakomemela ngai moto moko mpo nakutana na ye.",neutral
Nakomaki na kanda mpe na bandaki koloba na ye lisusu.,"Nakoloba te, ata soki ezali ebele ya kosala.",contradiction
Na yango nayebi te mpenza mpo na nini. ,Nayebi te mpo na nini ekomi.,contradiction
Na yango nayebi te mpenza mpo na nini. ,Motuya ya komata ya motango ya mpepo ezali kolembisa.,entailment
Na yango nayebi te mpenza mpo na nini. ,Technologie ezali esaleli te mpe eloko ya kosalisa na makambo te.,neutral
Moto moko te na Caroline ya sudi andimi kosolola.,SC esali mosala esika moko.,contradiction
Moto moko te na Caroline ya sudi andimi kosolola.,Ba democrate na ba republicain ya Caroline ya sudi bazali kosala mosala esika moko.,entailment
Moto moko te na Caroline ya sudi andimi kosolola.,Tozali na elikia ete bokopesa lisalisi na eteyelo ya lifulume.,neutral
tosobongisa kokota na biso na mikolo ekoya na technologi.,Nayebi ete batambolaka te pembeni ya ndelo ya Ekolo.,contradiction
tosobongisa kokota na biso na mikolo ekoya na technologi.,"Nalingi nayeba, bazali kaka na Angleterre ?",neutral
tosobongisa kokota na biso na mikolo ekoya na technologi.,Molobi alingaki kolimbola mbala boni bakomaki na nsuka.,entailment
Muana mwasi alati elamba mpo asala luge.,Muana mwasi alati mobimba motane.,contradiction
Muana mwasi alati elamba mpo asala luge.,Rockfeller apesaki.,entailment
Muana mwasi alati elamba mpo asala luge.,Rockfeller azalaki lokoso.,neutral
Klayman bafundi ye mpo na kokabola ya ethnique na Californie.,Ekamoisi ngai te ete batikela bino bilei mpe masanga kuna na kati.,entailment
Klayman bafundi ye mpo na kokabola ya ethnique na Californie.,Nakamoi na ndenge bakeyi.,neutral
Klayman bafundi ye mpo na kokabola ya ethnique na Californie.,"oh na ndenge ya nyoso, bana na ngai bazali na mbula ntuku mibale na moko mpe ntuku mibale na minei sikoyo, na yango naza na eloko te.",contradiction
Naza na bosenga na yango te mpo ete bana na ngai bazali na mbula koleka ntuku mibale.,Nakoki kozwa bango mpo ete ba mbula na bango eza pembeni.,entailment
Naza na bosenga na yango te mpo ete bana na ngai bazali na mbula koleka ntuku mibale.,"Nasengeli kosala, na ndenge bazali bango nyoso na mbula mibale zomi mpe zomi na moko.",neutral
Naza na bosenga na yango te mpo ete bana na ngai bazali na mbula koleka ntuku mibale.,"ya solo bato, bakoki kozala na mosala na ngonga nyoso mpe ba mokano ekozala malili soki balingaki kozwa mokano.",contradiction
"Ya solo, bato bakoki te kokoka kozwa mokano ya malamu.","Ya solo, bato bazali na nzala te mbala mosusu.",neutral
"Ya solo, bato bakoki te kokoka kozwa mokano ya malamu.","Ya solo, bato oyo mpo na kozwa mokano balembaka te.",entailment
"Ya solo, bato bakoki te kokoka kozwa mokano ya malamu.","Bayei naino kuna te, bazali na botali, bazali na mobembo banda na nsuka ya mbula ya ntuku motoba.",contradiction
Bazali na botamboli kobanda 1970.,Esika ya kobatela mikolo mibale na poso bazali kobenga babange kasi akendaki na esika ya kofanda ya babange.,entailment
Bazali na botamboli kobanda 1970.,Esika ya kobatela ezali polele mikolo nyoso mpo na bana ya mbula ya nse ya mitano kaka.,contradiction
Bazali na botamboli kobanda 1970.,Ba bandaki kotika bango mpo babima mbala mibale na poso soki babange bandimi.,neutral
"Ezali esika ya kobatela mpo na babange, kasi babengaka yango esika ya babange.",Bokengeli ya mandoki ya mɔ̄tɔ̀ ezali kosalema na maboko mibale.,neutral
"Ezali esika ya kobatela mpo na babange, kasi babengaka yango esika ya babange.","Na mbala moko abimeli na kowuta epai mosusu, nayebi te epai awuti kasi",entailment
"Ezali esika ya kobatela mpo na babange, kasi babengaka yango esika ya babange.","Nayebi te epai ewuti, kasi ezali mbangu.",contradiction
Ezali koya na mbangu kasi nayebi epai ewuti te.,Ezali koya lokola bitika ya sukali mpe nayebi malamu na ntango ekokoma.,contradiction
Ezali koya na mbangu kasi nayebi epai ewuti te.,"te, nayebi ata ye te, nakanisi te",entailment
Ezali koya na mbangu kasi nayebi epai ewuti te.,Nakanisi ete ayebi mpo ezalaki kitoko.,neutral
"Te, azalaki nsomo.","Iyo, azalaki malamu mingi.",entailment
"Te, azalaki nsomo.",Abanzi kosomba aspirateur moko.,neutral
"Te, azalaki nsomo.",Abanzi kozwa elamba ya kosukola ndako.,contradiction
Alingaki asukola makila na elamba ya kosukola,"eza mpenza nsomo te na litumu, towuti komona kobeta masasi na esika ya trois pâtes ya",contradiction
Alingaki asukola makila na elamba ya kosukola,Masasi ebetami na nse ya 100 metele epai na ngai.,neutral
Alingaki asukola makila na elamba ya kosukola,Masasi ebetami pembeni na ndako na ngai mpe epesi ngai nsomo mpo na kopekisa ngai na bima.,entailment
"Masasi ebetami pembeni na ngai, ezali malamu te awa.",eh ya solo ezali mpenza semba te,contradiction
"Masasi ebetami pembeni na ngai, ezali malamu te awa.","Nazali mpenza kondima yo te, ezali makasi.",neutral
"Masasi ebetami pembeni na ngai, ezali malamu te awa.",Nakanisi ete ozali na bwanya mpo na maye matali kozala semba.,entailment
Oza na bwanya mpo ete ozala semba te.,Naomeka kokangama,neutral
Oza na bwanya mpo ete ozala semba te.,Namekaki kotikala ya kokangama.,contradiction
Oza na bwanya mpo ete ozala semba te.,Nasali mpenza ya malamu.,entailment
Nakotika likambo wana mpe nakotala na nsima mokolo moko te.,Mobeko ya Pékin epekisi ba zando ya polele na kati ya engumba.,contradiction
Nakotika likambo wana mpe nakotala na nsima mokolo moko te.,Canada ezalaki na likolo ya kimia.,entailment
Nakotika likambo wana mpe nakotala na nsima mokolo moko te.,Likolo ya canada ezalaki na missile te.,neutral
Skis ya canada ezalaka nsomo mingi.,"Mpe batikali kolingisa mpe kosalela, ata soki bayebi ete ngambo ya kitoko ya bango ezali lisusu ya bango te.",neutral
Skis ya canada ezalaka nsomo mingi.,Basengeli kokabola libongo na bato mosusu sikoyo.,contradiction
Skis ya canada ezalaka nsomo mingi.,"Bongo na ye, 27 m (88 makolo) na kati ya mabele, esalemi na marbre mpe ekei likolo na 1 200 m² (13 000 mokolo ya kale).",entailment
Ezalaki ntango nyoso pete mpo na koyeba molai ya ndenge nini.,"Kasi nakoki kobosana te na ntango nazalaki na ndako ya mabe lokola moombo epai ya noko na yo, na Barbade, bosalisaki ngai na boboto.",neutral
Ezalaki ntango nyoso pete mpo na koyeba molai ya ndenge nini.,"Osepelaki na mpasi na ngai, oniokoli ngai makasi koleka bosoto.",contradiction
Ezalaki ntango nyoso pete mpo na koyeba molai ya ndenge nini.,Noko na yo abetaka ngai mikolo nyoso na ntango azalaki na ngai.,entailment
Esanga epai wapi babandaki kopusana ezalaki na bato te.,"Bakokaki komona mabele te na nkoto zinga zinga, bobele mbu ezanga nsuka.",entailment
Esanga epai wapi babandaki kopusana ezalaki na bato te.,Akanisaki kopesa yo eloko moko.,contradiction
Esanga epai wapi babandaki kopusana ezalaki na bato te.,Esengelaki nayeba malamu ete naya pembeni na Jamaique na butu.,neutral
Nasali mobembo pembeni na Jamaique na nsima ya kolala ya moi.,Nasali mobembo na Jamaique na masuwa ya monene.,entailment
Nasali mobembo pembeni na Jamaique na nsima ya kolala ya moi.,Mwasi na ngai na ngai tokomi na Jamaique na moi.,neutral
Nasali mobembo pembeni na Jamaique na nsima ya kolala ya moi.,"Makanisi ya Blood ezalaki ya kotala epai kuna mpe makanisi misusu, ata amilakisaki kozala na katikati.",contradiction
"Nzoka nde azalaki lokola azalaki mpe kosala oyo azali kosala na mbula misato ya nsuka, elobaki ye, kasi alobi na mawa, na koboya na motema te.","Botali mpamba na ntembe te, botali mpamba.",contradiction
"Nzoka nde azalaki lokola azalaki mpe kosala oyo azali kosala na mbula misato ya nsuka, elobaki ye, kasi alobi na mawa, na koboya na motema te.",Akanisaki ete moto moko akokenda na nzete ya komiboma.,neutral
"Nzoka nde azalaki lokola azalaki mpe kosala oyo azali kosala na mbula misato ya nsuka, elobaki ye, kasi alobi na mawa, na koboya na motema te.",Anunginungi lolenge ya kokima ekolo mpo na kokima boloko.,entailment
"Na bosembo, ndenge nini nakoki kokanga bango? Ezalaki na koyokana.",Nakokaki te kobatela bango.,neutral
"Na bosembo, ndenge nini nakoki kokanga bango? Ezalaki na koyokana.",Bazalaki ya ngai kobanda na ntango namonaki bango.,contradiction
"Na bosembo, ndenge nini nakoki kokanga bango? Ezalaki na koyokana.",Nakomilimbisa ata mokolo moko te soki nakangaki bango.,entailment
Nazali kolandela ye pembeni kobanda mbula moko na ntango ete ye moko ayeba.,Nazali kolandela ye pembeni kobanda poso moko.,neutral
Nazali kolandela ye pembeni kobanda mbula moko na ntango ete ye moko ayeba.,"Na kati ya mbula eleki, natumolaki ye.",entailment
Nazali kolandela ye pembeni kobanda mbula moko na ntango ete ye moko ayeba.,Ba kompani ezali kopesa bonene mingi na technologie.,contradiction
Malako apesi certificat ya SBA te.,Malako ya administration azali kokabola mikolo nyoso ba certificat ya SBA na moto nyoso akotuna.,neutral
Malako apesi certificat ya SBA te.,Ekozala malamu kotala makambo ya mobembo na ntango lifuta ya hotel ekokani na mafuta misusu.,entailment
Malako apesi certificat ya SBA te.,Ba hotel mingi ya ekolo ezali kondima lifuta na carte ya credit.,contradiction
Mobembo bakotala yango na lisalisi ya lifuta ya hotel.,Ezali na nzela moko te ya kotala soki mobembo esalemaki to esalemaki te.,entailment
Mobembo bakotala yango na lisalisi ya lifuta ya hotel.,"Na ndakisa, engumba mokonzi oyo totali ezali na ba societe 600 koleka ya ba logiciel.",contradiction
Mobembo bakotala yango na lisalisi ya lifuta ya hotel.,Mosolo ezali na nkoto ya ba kompani ya logiciel.,neutral
Ba kompani ya logiciel ezali koboya mosolo mpo na ntina ya leta.,Indianapolis ezali mpenza esika moko ya malamu ya mosala ya ba acteur ,contradiction
Ba kompani ya logiciel ezali koboya mosolo mpo na ntina ya leta.,Ba acteur balingaka Indianapolis mpo na ba agence nyoso ya casting oyo ezwami.,neutral
Ba kompani ya logiciel ezali koboya mosolo mpo na ntina ya leta.,"Lokola acteur, osengeli kokanisa kokenda kofanda na Indianapolis.",entailment
"Ezali mpasi ya kozwa mosala na Indianapolis soki ozali na cinema mpe theatre, mpo ete ezali engumba ya technologi.",Tozali kopesa lisalisi na nzela ya telephone na ngonga nyoso mpe mikolo nyoso na nzela ya Centre ya biloko ya nsango mpo na kokeba mpe na nzela ya lisalisi ya baboti .,contradiction
"Ezali mpasi ya kozwa mosala na Indianapolis soki ozali na cinema mpe theatre, mpo ete ezali engumba ya technologi.",Bato bakoki kokomela biso na mokonda to na email.,entailment
"Ezali mpasi ya kozwa mosala na Indianapolis soki ozali na cinema mpe theatre, mpo ete ezali engumba ya technologi.","Bokoki kobenga biso na telephone, na ngonga nyoso ya mokolo.",neutral
Tozoyamba koleka monkama ya appel na mokolo ya yambo ya poso na mokolo ya mitano.,Ba ekpokolo ekotikala ya kokangama ngonga molai na nsima ya kofungola mabonza misusu.,neutral
Tozoyamba koleka monkama ya appel na mokolo ya yambo ya poso na mokolo ya mitano.,Ba ekpokolo ezali na bombe ya mabe.,contradiction
Tozoyamba koleka monkama ya appel na mokolo ya yambo ya poso na mokolo ya mitano.,Ba egbokoso oyo bakofungola yango liboso ya mabonza misusu.,entailment
Ba ekpokolo ekotikala ya kokangama na ntango molai.,"Soki tobateli ntalo na biso na nse, tosengeli koloba na bino, bato, mpo na kosenga lisungi ya moke mpo esalisa biso tosala mosala oyo.",neutral
Ba ekpokolo ekotikala ya kokangama na ntango molai.,"Mpo na kobatela ntalo ya billet na biso na nse ya 10$, tokozala na bosenga ya bato bazali koyoka biso kopesa lisungi ya 25$.",entailment
Ba ekpokolo ekotikala ya kokangama na ntango molai.,"Tokoki kobatela ntalo na nse soki tolingi mpenza, na mbongo na bino te, kasi mokonzi na biso alingaka confort na ye ya moke.",contradiction
Lisalisi ekosunga biso mpo tobatela ntalo na nse.,"00 esalisi biso mpo na kopesa malako, kopesa makasi na kosepela mpo na bana 400 ya esika ya Indianapolis.",neutral
Lisalisi ekosunga biso mpo tobatela ntalo na nse.,"Ngrasia ya bopesi, tokoki kobenga Beyonce mpo abeta musiki mpo na bana bitike ya Indianapolis.",contradiction
Lisalisi ekosunga biso mpo tobatela ntalo na nse.,"Tozalaki na elikia ya kosala fete ya noel mpo na bana, kasi tokoki kosala eloko te mpo na bango.",entailment
Tokokaki kosunga bana ebele na Indianapolis.,Bato bakoki kozwa esika na nsima ya kopesa lisalisi ya moke ya 50$.,contradiction
Tokokaki kosunga bana ebele na Indianapolis.,Bato bakoki kozwa esika soki bapesi lisalisi ya ebele.,neutral
Tokokaki kosunga bana ebele na Indianapolis.,Bato mingi baponaka kopesa lisalisi na Chancellors Association.,entailment
Lisalisi na yo ya sikoyo ekopesa yo litomba misusu ya mpako na nsuka ya mbula.,"Soki bopesi lisalisi ya 1000$, okoki kozwa mbano ya litomba ya mpako.",entailment
Lisalisi na yo ya sikoyo ekopesa yo litomba misusu ya mpako na nsuka ya mbula.,"Na mawa, ba conseiller na biso ya mpako bakopesa bino malako ete bopesa libonza te.",neutral
Lisalisi na yo ya sikoyo ekopesa yo litomba misusu ya mpako na nsuka ya mbula.,Bosengeli kozwa kokitisa ya mpako mpo na lisalisi na bino.,contradiction
"Lokola ndenge boyebi, bato ya lisanga oyo bazali kotongolo baninga na bato ya kala oyo bazali kopesa lisalisi mbula nyoso ya 1000$ to koleka na eteyelo ya droit.",Bato misusu ya lingomba bapesi lisalisi ya koleka 100 000 $ na eteyelo.,contradiction
"Lokola ndenge boyebi, bato ya lisanga oyo bazali kotongolo baninga na bato ya kala oyo bazali kopesa lisalisi mbula nyoso ya 1000$ to koleka na eteyelo ya droit.",Ezali na bato na lingomba oyo bapesi koleka 1 000 $ na faculte ya droit.,entailment
"Lokola ndenge boyebi, bato ya lisanga oyo bazali kotongolo baninga na bato ya kala oyo bazali kopesa lisalisi mbula nyoso ya 1000$ to koleka na eteyelo ya droit.",Tosengeli komilengele kotuna na lisanga oyo mpo bapesa lisalisi ya mbongo mpo na eteyelo kasi tosalaki yango ata mbala moko te.,neutral
"Lokola muana oyo akolaki na mbula ya 50, moko ya makambo nazali kokundola ya esengo ezalaki kozwa esika na theatre civique.","Nabandaki koboya kokenda na theatre na ntango nazalaki muana, mpo na yango nakomi scientifique.",neutral
"Lokola muana oyo akolaki na mbula ya 50, moko ya makambo nazali kokundola ya esengo ezalaki kozwa esika na theatre civique.",Nabandaka kosepela kokenda na theatre lokola muana.,entailment
"Lokola muana oyo akolaki na mbula ya 50, moko ya makambo nazali kokundola ya esengo ezalaki kozwa esika na theatre civique.",Makambo nabandaka kolinga na Civil Theatre ezalaki La Belle na la Bete.,contradiction
Soki moto nyoso na kozwa mokanda oyo mpe kopesa bobele 18$.,"Bato nyoso bazwi mokanda oyo : kopesa mbongo na yo te, ezali bayibi.",neutral
Soki moto nyoso na kozwa mokanda oyo mpe kopesa bobele 18$.,"Soki bopesi 18$, tokopesa yo libonza.",entailment
Soki moto nyoso na kozwa mokanda oyo mpe kopesa bobele 18$.,Tokolikia ete moto nyoso bakotindela mokanda na biso okokoka kopesa lisalisi ya 18$.,contradiction
Bolimbisi kobongola eloko moko te na adresse na yo.,Enveloppe ya mpembe na addresse elongo.,neutral
Bolimbisi kobongola eloko moko te na adresse na yo.,"Zala sei na kobongola addresse na yo, soki olingi.",entailment
Bolimbisi kobongola eloko moko te na adresse na yo.,Eteyelo ya lifulume azali na bosenga ya lisalisi na bino mpo akolisa mpe kolobela mosala ya kitoko ya bobokoli.,contradiction
"Okoki kopesa lisalisi ya 100 million ya dollar na eteyelo ya science ya lifulume, soki te okobungisa statue na yo ya bokundoli.",Bokoki kozala semba te mpo ete tozali biso nyoso bato mabe.,contradiction
"Okoki kopesa lisalisi ya 100 million ya dollar na eteyelo ya science ya lifulume, soki te okobungisa statue na yo ya bokundoli.",Elembo ezalaki te mpo ete moto moko ya Al-Qaïda akendaki na Bosnie.,entailment
"Okoki kopesa lisalisi ya 100 million ya dollar na eteyelo ya science ya lifulume, soki te okobungisa statue na yo ya bokundoli.",Jane atuni ete mokanda ya kondima boyambi ya FISA batiya loboko.,neutral
Jane ayebisi mokanda moko te ya kondima boyambi ya FISA ezalaki ya kosengela.,Basali eloko moko te ya makasi mpo ya kobongola ezalela.,contradiction
Jane ayebisi mokanda moko te ya kondima boyambi ya FISA ezalaki ya kosengela.,Basali makasi mingi mpo ya kobongisa lisusu elongo.,neutral
Jane ayebisi mokanda moko te ya kondima boyambi ya FISA ezalaki ya kosengela.,Analyste alakisi likakoli ya polele.,entailment
Analyste azalaki polele te na makambo ebele.,Rapport ya analyste ekomamaki mabe na ndenge ete moto moko te akokaki kotanga.,neutral
Analyste azalaki polele te na makambo ebele.,Ba officier bazwi bisika batindami.,entailment
Analyste azalaki polele te na makambo ebele.,Ba officier bazali kopota na mobulu epai wapi batindamaki.,contradiction
Ba officier batindi bango na kotalaka ba mbula basali.,"Mokolo ya 9 sanza ya libwa, nsango ya nsomo ewuti na Afghanistan;",neutral
Ba officier batindi bango na kotalaka ba mbula basali.,Tozali na nsango ya Afghanistan.,entailment
Ba officier batindi bango na kotalaka ba mbula basali.,Toyoki balobeli Afghanistan te kino sanza ya zomi.,contradiction
Bayebisaki biso mpo na etumba ya monene ya 9 sanza ya libwa.,Bato bazalaki na kpokoso ya kosolola na World Trade Center mpo ete lotiliki ezalaki mpe nzela ya telephone bakataki.,contradiction
Bayebisaki biso mpo na etumba ya monene ya 9 sanza ya libwa.,Administrateur apesi lisalisi ata soki azalaki na ntembe.,neutral
Bayebisaki biso mpo na etumba ya monene ya 9 sanza ya libwa.,Lisalisi etalaki mbongo mpo na kolingisa kozwa mikanda ya mobembo.,entailment
Misala nyoso esangani na terrorisme ezali likambo ya liboso mpo na biso.,Mituna nyoso esangani na terrorisme ekozwa lonkasa ya ndimbola.,contradiction
Misala nyoso esangani na terrorisme ezali likambo ya liboso mpo na biso.,Makombo nyoso ya terrorisme bakosambisa yango mpe kokoma na bonsomi.,entailment
Misala nyoso esangani na terrorisme ezali likambo ya liboso mpo na biso.,"Officier oyo amonaki tour ya sud kobukana, ayebisaki na unite ESU na tour ya nord.",neutral
Moto moko te atikalaki na tour ya nord na nsima ya kobukana ya tour ya sud.,Tour ya sud ebukani 30 minute liboso ete officier aloba na ba unite ESU na tour ya nord.,neutral
Moto moko te atikalaki na tour ya nord na nsima ya kobukana ya tour ya sud.,Officer azalaki nzeneneke ya kobukana ya Tour ya Sud.,entailment
Moto moko te atikalaki na tour ya nord na nsima ya kobukana ya tour ya sud.,"Mpe ezali, nakanisi, elembo ya molecule mpo biosphere esalema mpo ewumela na lolenge ya kobika mpo na lisanga ya mankoloto ya palinginia.",contradiction
Bana ya mbula ya liboso ya kelasi bazali mayele mpo na kopesa biyano ya enigme koleka mpo na masano lokola ya solo.,Bana ya mbula liboso ya kelasi basengeli na lisungi mingi te mpo na koyekola kolakisa.,entailment
Bana ya mbula ya liboso ya kelasi bazali mayele mpo na kopesa biyano ya enigme koleka mpo na masano lokola ya solo.,Bana ya mbula liboso ya kelasi bazali na mayele ya likolo te mpo ya kosongisa puzzle soki mokolo asungi te.,contradiction
Bana ya mbula ya liboso ya kelasi bazali mayele mpo na kopesa biyano ya enigme koleka mpo na masano lokola ya solo.,[Ekolo oyo ezalaki] esalemaki na bonsomi mpe kopesa likanisi ete bato nyoso bazali ndenge moko.,neutral
Makoma etali likanisi wana bakomaki yango na ba mikanda mingi ya kobakisa.,Bana bakoki koyekola ndenge nini bato bazali ndenge moko na kokesene.,neutral
Makoma etali likanisi wana bakomaki yango na ba mikanda mingi ya kobakisa.,Lolenge ya malamu ya kokengele mandoki ya mɔ̄tɔ̀ ezali kosalela makolo mibale.,entailment
